title,link,link_type,published,summary
"578. Water, Water Everywhere —  But You Have to Stop and Think",https://freakonomics.com,text/html,"Thu, 29 Feb 2024 04:00:00 +0000",What surprises lurk in our sewage? How did racist city planners end up saving Black lives? Why does Arizona grow hay for cows in Saudi Arabia? Three strange stories about the most fundamental substance we all take for granted.
"578. Water, Water Everywhere —  But You Have to Stop and Think",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/c0290be7-a053-4fe2-8153-4ff771ec01e5/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=c0290be7-a053-4fe2-8153-4ff771ec01e5&feed=Y8lFbOT4,audio/mpeg,"Thu, 29 Feb 2024 04:00:00 +0000",What surprises lurk in our sewage? How did racist city planners end up saving Black lives? Why does Arizona grow hay for cows in Saudi Arabia? Three strange stories about the most fundamental substance we all take for granted.
Is Google Getting Worse? (Update),https://freakonomics.com,text/html,"Thu, 22 Feb 2024 04:00:00 +0000","It used to feel like magic. Now it can feel like a set of cheap tricks. Is the problem with Google — or with us? And is Google Search finally facing a real rival, in the form of A.I.-powered “answer engines”?"
Is Google Getting Worse? (Update),https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/ea4178e2-3d70-48b2-81ae-db998a786239/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=ea4178e2-3d70-48b2-81ae-db998a786239&feed=Y8lFbOT4,audio/mpeg,"Thu, 22 Feb 2024 04:00:00 +0000","It used to feel like magic. Now it can feel like a set of cheap tricks. Is the problem with Google — or with us? And is Google Search finally facing a real rival, in the form of A.I.-powered “answer engines”?"
Extra: Mr. Feynman Takes a Trip — But Doesn’t Fall,https://freakonomics.com,text/html,"Mon, 19 Feb 2024 05:05:00 +0000",A wide-open conversation with three women who guided Richard Feynman through some big adventures at the Esalen Institute. (Part of our Feynman series.)
Extra: Mr. Feynman Takes a Trip — But Doesn’t Fall,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/8f0d7e49-8699-441a-a7bd-195935811628/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=8f0d7e49-8699-441a-a7bd-195935811628&feed=Y8lFbOT4,audio/mpeg,"Mon, 19 Feb 2024 05:05:00 +0000",A wide-open conversation with three women who guided Richard Feynman through some big adventures at the Esalen Institute. (Part of our Feynman series.)
The Vanishing Mr. Feynman,https://freakonomics.com,text/html,"Thu, 15 Feb 2024 04:00:00 +0000","In his final years, Richard Feynman's curiosity took him to some surprising places. We hear from his companions on the trips he took — and one he wasn’t able to. (Part three of a three-part series.)"
The Vanishing Mr. Feynman,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/774d4d50-7da2-46d9-b267-be09f9db1f3a/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=774d4d50-7da2-46d9-b267-be09f9db1f3a&feed=Y8lFbOT4,audio/mpeg,"Thu, 15 Feb 2024 04:00:00 +0000","In his final years, Richard Feynman's curiosity took him to some surprising places. We hear from his companions on the trips he took — and one he wasn’t able to. (Part three of a three-part series.)"
The Brilliant Mr. Feynman,https://freakonomics.com,text/html,"Thu, 8 Feb 2024 04:00:00 +0000","What happens when an existentially depressed and recently widowed young physicist from Queens gets a fresh start in California? We follow Richard Feynman out west, to explore his long and extremely fruitful second act. (Part two of a three-part series.)"
The Brilliant Mr. Feynman,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/4300d50c-95f7-40e0-8c8a-fb6b5fe04101/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=4300d50c-95f7-40e0-8c8a-fb6b5fe04101&feed=Y8lFbOT4,audio/mpeg,"Thu, 8 Feb 2024 04:00:00 +0000","What happens when an existentially depressed and recently widowed young physicist from Queens gets a fresh start in California? We follow Richard Feynman out west, to explore his long and extremely fruitful second act. (Part two of a three-part series.)"
How the San Francisco 49ers Stopped Being Losers (Update),https://freakonomics.com,text/html,"Mon, 5 Feb 2024 05:05:00 +0000","They’re heading to the Super Bowl for the second time in five years. But back in 2018, they were coming off a long losing streak — and that’s the year we sat down with 49ers  players, coaches, and executives to hear their turnaround plans. It’s probably time to consider the turnaround a success."
How the San Francisco 49ers Stopped Being Losers (Update),https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/8b0b1b04-d613-4392-970e-f5d3ca4f5583/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=8b0b1b04-d613-4392-970e-f5d3ca4f5583&feed=Y8lFbOT4,audio/mpeg,"Mon, 5 Feb 2024 05:05:00 +0000","They’re heading to the Super Bowl for the second time in five years. But back in 2018, they were coming off a long losing streak — and that’s the year we sat down with 49ers  players, coaches, and executives to hear their turnaround plans. It’s probably time to consider the turnaround a success."
The Curious Mr. Feynman,https://freakonomics.com,text/html,"Thu, 1 Feb 2024 04:00:00 +0000","From the Manhattan Project to the Challenger investigation, the physicist Richard Feynman loved to shoot down what he called “lousy ideas.” Today, the world is awash in lousy ideas — so maybe it’s time to get some more Feynman in our lives? (Part one of a three-part series.)"
The Curious Mr. Feynman,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/83ad096e-e904-42a9-bb79-255f2dbaad20/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=83ad096e-e904-42a9-bb79-255f2dbaad20&feed=Y8lFbOT4,audio/mpeg,"Thu, 1 Feb 2024 04:00:00 +0000","From the Manhattan Project to the Challenger investigation, the physicist Richard Feynman loved to shoot down what he called “lousy ideas.” Today, the world is awash in lousy ideas — so maybe it’s time to get some more Feynman in our lives? (Part one of a three-part series.)"
574.  “A Low Moment in Higher Education”,https://freakonomics.com,text/html,"Thu, 25 Jan 2024 04:00:00 +0000","Michael Roth of Wesleyan University doesn’t hang out with other university presidents. He also thinks some of them have failed a basic test of good sense and decency. It’s time for a conversation about college, and courage."
574.  “A Low Moment in Higher Education”,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/fc3c389b-3d24-47a5-9692-9d650156a857/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=fc3c389b-3d24-47a5-9692-9d650156a857&feed=Y8lFbOT4,audio/mpeg,"Thu, 25 Jan 2024 04:00:00 +0000","Michael Roth of Wesleyan University doesn’t hang out with other university presidents. He also thinks some of them have failed a basic test of good sense and decency. It’s time for a conversation about college, and courage."
5 Psychology Terms You’re Probably Misusing (Replay),https://freakonomics.com,text/html,"Mon, 22 Jan 2024 05:05:00 +0000","We all like to throw around terms that describe human behavior — “bystander apathy” and “steep learning curve” and “hard-wired.” Most of the time, they don’t actually mean what we think they mean. But don’t worry — the experts are getting it wrong, too."
5 Psychology Terms You’re Probably Misusing (Replay),https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/d6e930a2-2b5c-4b40-b97a-c1379e5d54ae/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=d6e930a2-2b5c-4b40-b97a-c1379e5d54ae&feed=Y8lFbOT4,audio/mpeg,"Mon, 22 Jan 2024 05:05:00 +0000","We all like to throw around terms that describe human behavior — “bystander apathy” and “steep learning curve” and “hard-wired.” Most of the time, they don’t actually mean what we think they mean. But don’t worry — the experts are getting it wrong, too."
573. Can Academic Fraud Be Stopped?,https://freakonomics.com,text/html,"Thu, 18 Jan 2024 04:00:00 +0000","Probably not — the incentives are too strong. Scholarly publishing is a $28 billion global industry, with misconduct at every level. But a few reformers are gaining ground.   (Part 2 of 2)"
573. Can Academic Fraud Be Stopped?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/ba896677-7262-4a37-8bc2-6d08fc7aa94d/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=ba896677-7262-4a37-8bc2-6d08fc7aa94d&feed=Y8lFbOT4,audio/mpeg,"Thu, 18 Jan 2024 04:00:00 +0000","Probably not — the incentives are too strong. Scholarly publishing is a $28 billion global industry, with misconduct at every level. But a few reformers are gaining ground.   (Part 2 of 2)"
572. Why Is There So Much Fraud in Academia?,https://freakonomics.com,text/html,"Thu, 11 Jan 2024 04:00:00 +0000","Some of the biggest names in behavioral science stand accused of faking their results. Last year, an astonishing 10,000 research papers were retracted. We talk to whistleblowers, reformers, and a co-author who got caught up in the chaos. (Part 1 of 2)"
572. Why Is There So Much Fraud in Academia?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/515a721e-5f35-4344-9e97-314729d6516f/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=515a721e-5f35-4344-9e97-314729d6516f&feed=Y8lFbOT4,audio/mpeg,"Thu, 11 Jan 2024 04:00:00 +0000","Some of the biggest names in behavioral science stand accused of faking their results. Last year, an astonishing 10,000 research papers were retracted. We talk to whistleblowers, reformers, and a co-author who got caught up in the chaos. (Part 1 of 2)"
"571. Greeting Cards, Pizza Boxes, and Personal Injury Lawyers",https://freakonomics.com,text/html,"Thu, 4 Jan 2024 04:00:00 +0000","In a special episode of The Economics of Everyday Things, host Zachary Crockett explains what millennials do to show they care, how corrugated cardboard keeps your food warm, and why every city has a billboard for a guy who calls himself “The Hammer.”"
"571. Greeting Cards, Pizza Boxes, and Personal Injury Lawyers",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/ff626843-cf78-4aed-8cf1-2ac9bd21b720/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=ff626843-cf78-4aed-8cf1-2ac9bd21b720&feed=Y8lFbOT4,audio/mpeg,"Thu, 4 Jan 2024 04:00:00 +0000","In a special episode of The Economics of Everyday Things, host Zachary Crockett explains what millennials do to show they care, how corrugated cardboard keeps your food warm, and why every city has a billboard for a guy who calls himself “The Hammer.”"
570. Is Gynecology the Best Innovation Ever?,https://freakonomics.com,text/html,"Thu, 28 Dec 2023 04:00:00 +0000","In a special episode of People I (Mostly) Admire, Steve Levitt talks to Cat Bohannon about her new book ""Eve: How the Female Body Drove 200 Million Years of Human Evolution."""
570. Is Gynecology the Best Innovation Ever?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/d3179b50-4246-462f-a80d-1b63d61f4705/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=d3179b50-4246-462f-a80d-1b63d61f4705&feed=Y8lFbOT4,audio/mpeg,"Thu, 28 Dec 2023 04:00:00 +0000","In a special episode of People I (Mostly) Admire, Steve Levitt talks to Cat Bohannon about her new book ""Eve: How the Female Body Drove 200 Million Years of Human Evolution."""
569. Do You Need Closure?,https://freakonomics.com,text/html,"Thu, 21 Dec 2023 04:00:00 +0000","In a special episode of No Stupid Questions, Angela Duckworth and Mike Maughan talk about unfinished tasks, recurring arguments, and Irish goodbyes."
569. Do You Need Closure?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/0d8ab9a9-43a8-4fc9-aba2-d742bce372b0/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=0d8ab9a9-43a8-4fc9-aba2-d742bce372b0&feed=Y8lFbOT4,audio/mpeg,"Thu, 21 Dec 2023 04:00:00 +0000","In a special episode of No Stupid Questions, Angela Duckworth and Mike Maughan talk about unfinished tasks, recurring arguments, and Irish goodbyes."
568. Why Are People So Mad at Michael Lewis?,https://freakonomics.com,text/html,"Thu, 14 Dec 2023 04:00:00 +0000","Lewis got incredible access to Sam Bankman-Fried, the billionaire behind the spectacular FTX fraud. His book is a bestseller, but some critics say he went too easy on S.B.F. Lewis tells us why the critics are wrong — and what it’s like to watch your book get turned into a courtroom drama."
568. Why Are People So Mad at Michael Lewis?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/15f30c43-0174-4126-8b24-17fbce6b45d1/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=15f30c43-0174-4126-8b24-17fbce6b45d1&feed=Y8lFbOT4,audio/mpeg,"Thu, 14 Dec 2023 04:00:00 +0000","Lewis got incredible access to Sam Bankman-Fried, the billionaire behind the spectacular FTX fraud. His book is a bestseller, but some critics say he went too easy on S.B.F. Lewis tells us why the critics are wrong — and what it’s like to watch your book get turned into a courtroom drama."
567. Do the Police Have a Management Problem?,https://freakonomics.com,text/html,"Thu, 7 Dec 2023 04:00:00 +0000","In policing, as in most vocations, the best employees are often promoted into leadership without much training. One economist thinks he can address this problem — and, with it, America’s gun violence."
567. Do the Police Have a Management Problem?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/6e3657f6-3194-4050-859b-dab48a0cc99a/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=6e3657f6-3194-4050-859b-dab48a0cc99a&feed=Y8lFbOT4,audio/mpeg,"Thu, 7 Dec 2023 04:00:00 +0000","In policing, as in most vocations, the best employees are often promoted into leadership without much training. One economist thinks he can address this problem — and, with it, America’s gun violence."
513. Should Public Transit Be Free? (Update),https://freakonomics.com,text/html,"Thu, 30 Nov 2023 04:00:00 +0000",It boosts economic opportunity and social mobility. It’s good for the environment. So why do we charge people to use it? The short answer: it’s complicated. Also: We talk to the man who gets half the nation’s mass-transit riders where they want to go (most of the time).
513. Should Public Transit Be Free? (Update),https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/1fc55b5c-725f-44f7-98ec-05d87d774aae/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=1fc55b5c-725f-44f7-98ec-05d87d774aae&feed=Y8lFbOT4,audio/mpeg,"Thu, 30 Nov 2023 04:00:00 +0000",It boosts economic opportunity and social mobility. It’s good for the environment. So why do we charge people to use it? The short answer: it’s complicated. Also: We talk to the man who gets half the nation’s mass-transit riders where they want to go (most of the time).
566. Why Is It So Hard (and Expensive) to Build Anything in America?,https://freakonomics.com,text/html,"Thu, 23 Nov 2023 04:00:00 +0000",Most industries have become more productive over time. But not construction! We identify the causes — and possible solutions. (Can you say ... “prefab”?)
566. Why Is It So Hard (and Expensive) to Build Anything in America?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/587e8cf4-3201-4bb7-b316-bf35264f9907/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=587e8cf4-3201-4bb7-b316-bf35264f9907&feed=Y8lFbOT4,audio/mpeg,"Thu, 23 Nov 2023 04:00:00 +0000",Most industries have become more productive over time. But not construction! We identify the causes — and possible solutions. (Can you say ... “prefab”?)
Extra: Jason Kelce Hates to Lose,https://freakonomics.com,text/html,"Sun, 19 Nov 2023 05:05:00 +0000","Pro footballer and star podcaster Jason Kelce is ubiquitous right now (almost as ubiquitous as his brother and co-host Travis, who's been in the limelight for his relationship with Taylor Swift). After you hear this wide-ranging interview, you might want even more Kelce in your life."
Extra: Jason Kelce Hates to Lose,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/fba80869-2654-4003-ac52-66ffdcd49fed/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=fba80869-2654-4003-ac52-66ffdcd49fed&feed=Y8lFbOT4,audio/mpeg,"Sun, 19 Nov 2023 05:05:00 +0000","Pro footballer and star podcaster Jason Kelce is ubiquitous right now (almost as ubiquitous as his brother and co-host Travis, who's been in the limelight for his relationship with Taylor Swift). After you hear this wide-ranging interview, you might want even more Kelce in your life."
565. Are Private Equity Firms Plundering the U.S. Economy?,https://freakonomics.com,text/html,"Thu, 16 Nov 2023 04:00:00 +0000",They say they make companies more efficient through savvy management. Critics say they bend the rules to enrich themselves at the expense of consumers and employees. Can they both be right? (Probably not.)
565. Are Private Equity Firms Plundering the U.S. Economy?,https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/fdc05ed0-1dff-47b9-89cc-1680488eb491/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=fdc05ed0-1dff-47b9-89cc-1680488eb491&feed=Y8lFbOT4,audio/mpeg,"Thu, 16 Nov 2023 04:00:00 +0000",They say they make companies more efficient through savvy management. Critics say they bend the rules to enrich themselves at the expense of consumers and employees. Can they both be right? (Probably not.)
480. How Much Does Discrimination Hurt the Economy? (Replay),https://freakonomics.com,text/html,"Thu, 9 Nov 2023 04:00:00 +0000","Evidence from Nazi Germany and 1940’s America (and pretty much everywhere else) shows that discrimination is incredibly costly — to the victims, of course, but also the perpetrators. One modern solution is to invoke a diversity mandate. But new research shows that’s not necessarily the answer."
480. How Much Does Discrimination Hurt the Economy? (Replay),https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/9bd6dfce-3d7e-4226-9646-4aa43b0d8a1b/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=9bd6dfce-3d7e-4226-9646-4aa43b0d8a1b&feed=Y8lFbOT4,audio/mpeg,"Thu, 9 Nov 2023 04:00:00 +0000","Evidence from Nazi Germany and 1940’s America (and pretty much everywhere else) shows that discrimination is incredibly costly — to the victims, of course, but also the perpetrators. One modern solution is to invoke a diversity mandate. But new research shows that’s not necessarily the answer."
"564. How to Succeed at Failing, Part 4: Extreme Resiliency",https://freakonomics.com,text/html,"Thu, 2 Nov 2023 03:00:00 +0000","Everyone makes mistakes. How do you learn from them? Lessons from the classroom, the Air Force, and the world’s deadliest infectious disease."
"564. How to Succeed at Failing, Part 4: Extreme Resiliency",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/f3403287-ea85-4fdc-a6e5-db1376ce8f5c/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=f3403287-ea85-4fdc-a6e5-db1376ce8f5c&feed=Y8lFbOT4,audio/mpeg,"Thu, 2 Nov 2023 03:00:00 +0000","Everyone makes mistakes. How do you learn from them? Lessons from the classroom, the Air Force, and the world’s deadliest infectious disease."
"563. How to Succeed at Failing, Part 3: Grit vs. Quit",https://freakonomics.com,text/html,"Thu, 26 Oct 2023 03:00:00 +0000","Giving up can be painful. That's why we need to talk about it. Today: stories about glitchy apps, leaky paint cans, broken sculptures — and a quest for the perfect bowl of ramen."
"563. How to Succeed at Failing, Part 3: Grit vs. Quit",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/d6c2036f-0d18-4e3e-af86-db8c57d521be/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=d6c2036f-0d18-4e3e-af86-db8c57d521be&feed=Y8lFbOT4,audio/mpeg,"Thu, 26 Oct 2023 03:00:00 +0000","Giving up can be painful. That's why we need to talk about it. Today: stories about glitchy apps, leaky paint cans, broken sculptures — and a quest for the perfect bowl of ramen."
"562. How to Succeed at Failing, Part 2: Life and Death",https://freakonomics.com,text/html,"Thu, 19 Oct 2023 03:00:00 +0000","In medicine, failure can be catastrophic. It can also produce discoveries that save millions of lives. Tales from the front line, the lab, and the I.T. department."
"562. How to Succeed at Failing, Part 2: Life and Death",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/fe2aeb4e-df53-4740-823f-b7cdcd64044c/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=fe2aeb4e-df53-4740-823f-b7cdcd64044c&feed=Y8lFbOT4,audio/mpeg,"Thu, 19 Oct 2023 03:00:00 +0000","In medicine, failure can be catastrophic. It can also produce discoveries that save millions of lives. Tales from the front line, the lab, and the I.T. department."
"561. How to Succeed at Failing, Part 1: The Chain of Events",https://freakonomics.com,text/html,"Thu, 12 Oct 2023 03:00:00 +0000","We tend to think of tragedies as a single terrible moment, rather than the result of multiple bad decisions. Can this pattern be reversed? We try — with stories about wildfires, school shootings, and love."
"561. How to Succeed at Failing, Part 1: The Chain of Events",https://chtbl.com/track/736CG3/pdst.fm/e/stitcher.simplecastaudio.com/2be48404-a43c-4fa8-a32c-760a3216272e/episodes/cac53573-9e99-4511-8ada-117945430ef1/audio/128/default.mp3?aid=rss_feed&awCollectionId=2be48404-a43c-4fa8-a32c-760a3216272e&awEpisodeId=cac53573-9e99-4511-8ada-117945430ef1&feed=Y8lFbOT4,audio/mpeg,"Thu, 12 Oct 2023 03:00:00 +0000","We tend to think of tragedies as a single terrible moment, rather than the result of multiple bad decisions. Can this pattern be reversed? We try — with stories about wildfires, school shootings, and love."
