title,link,link_type,published,summary
Episode #189 ... Everything that connects us is slowly disappearing. - Byung Chul Han pt. 2,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD5005787220.mp3?updated=1700606456,audio/mpeg,"Tue, 03 Oct 2023 22:59:00 -0000","Today we talk about the disappearance of rituals, truth, community, communication, public spaces and talk about the importance sometimes of being an idiot. Hope you love it! :)
  
 Sponsor:
 Better Help https://www.BetterHelp.com/PHILTHIS
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #188 ... Achievement Society and the rise of narcissism, depression and anxiety - Byung-Chul Han",https://philosophizethis.libsyn.com/episode-188-achievement-society-and-the-rise-of-narcissism-depression-and-anxiety-byung-chul-han,text/html,"Thu, 07 Sep 2023 02:07:00 -0000","Today we talk about positive power, neoliberalism, narcissism as a reaction to modern life, how technology makes isolation easier, and some tactics to find peace in the digital panopticon. 
  
 Thanks for supporting the podcast by checking out our sponsors:
 Better Help: https://www.betterhelp.com/PHILTHIS
 LMNT: https://www.DrinkLMNT.com/PHILO
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #188 ... Achievement Society and the rise of narcissism, depression and anxiety - Byung-Chul Han",https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD6442514394.mp3?updated=1700606456,audio/mpeg,"Thu, 07 Sep 2023 02:07:00 -0000","Today we talk about positive power, neoliberalism, narcissism as a reaction to modern life, how technology makes isolation easier, and some tactics to find peace in the digital panopticon. 
  
 Thanks for supporting the podcast by checking out our sponsors:
 Better Help: https://www.betterhelp.com/PHILTHIS
 LMNT: https://www.DrinkLMNT.com/PHILO
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #187 ... How much freedom would you trade for security? (Foucault, Hobbes, Mill, Agamben)",https://philosophizethis.libsyn.com/episode-187-how-much-freedom-would-you-trade-for-security-foucault-hobbes-mill-agamben,text/html,"Thu, 31 Aug 2023 05:25:00 -0000","On today's episode we talk about the upsides of a surveillance state. The ongoing social dilemma of freedom vs security. The value of privacy. States of exception. And Deleuze's Postscript on Societies of Control. 
 Sponsor: 
 Rocket Money - https://www.RocketMoney.com/PT
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #187 ... How much freedom would you trade for security? (Foucault, Hobbes, Mill, Agamben)",https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD8907565818.mp3?updated=1700606457,audio/mpeg,"Thu, 31 Aug 2023 05:25:00 -0000","On today's episode we talk about the upsides of a surveillance state. The ongoing social dilemma of freedom vs security. The value of privacy. States of exception. And Deleuze's Postscript on Societies of Control. 
 Sponsor: 
 Rocket Money - https://www.RocketMoney.com/PT
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #186 ... Are we heading for a digital prison? - Panopticon (Foucault, Bentham, Cave)",https://philosophizethis.libsyn.com/episode-186-are-we-heading-for-a-digital-prison-panopticon-foucault-bentham-cave,text/html,"Thu, 24 Aug 2023 00:09:00 -0000","Today we talk about Jeremy Bentham's concept of the Panopticon. Michel Foucault's comparison to society in 1975. The historical role of intelligence as a justification for dominance. The anatomy of free will, and how a digital world may systematically limit our free will without us knowing it. 
  
 Thank you to the sponsors of this episode: 
 LMNT - www.drinkLMNT.com/PHILO
 Better Help - www.betterhelp.com/PHILTHIS
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
"Episode #186 ... Are we heading for a digital prison? - Panopticon (Foucault, Bentham, Cave)",https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD3942008663.mp3?updated=1700606457,audio/mpeg,"Thu, 24 Aug 2023 00:09:00 -0000","Today we talk about Jeremy Bentham's concept of the Panopticon. Michel Foucault's comparison to society in 1975. The historical role of intelligence as a justification for dominance. The anatomy of free will, and how a digital world may systematically limit our free will without us knowing it. 
  
 Thank you to the sponsors of this episode: 
 LMNT - www.drinkLMNT.com/PHILO
 Better Help - www.betterhelp.com/PHILTHIS
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #185 ... Should we prepare for an AI revolution?,https://philosophizethis.libsyn.com/episode-185-should-we-prepare-for-an-ai-revolution,text/html,"Thu, 10 Aug 2023 06:11:00 -0000","Today we talk about the revolutionary potential of generative AI. For better or worse. 
  
 Support the podcast by checking out our sponsors:
 Better Help - https://www.betterhelp.com/PHILTHIS
 LMNT - https://www.drinkLMNT.com/PHILO 
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast"
Episode #185 ... Should we prepare for an AI revolution?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD3194054152.mp3?updated=1700606459,audio/mpeg,"Thu, 10 Aug 2023 06:11:00 -0000","Today we talk about the revolutionary potential of generative AI. For better or worse. 
  
 Support the podcast by checking out our sponsors:
 Better Help - https://www.betterhelp.com/PHILTHIS
 LMNT - https://www.drinkLMNT.com/PHILO 
  
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast"
Episode #184 ... Is Artificial Intelligence really an existential risk?,https://philosophizethis.libsyn.com/episode-184-is-ai-really-an-existential-risk,text/html,"Wed, 02 Aug 2023 18:58:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #184 ... Is Artificial Intelligence really an existential risk?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD8549215390.mp3?updated=1700606460,audio/mpeg,"Wed, 02 Aug 2023 18:58:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #183 ... Is ChatGPT really intelligent?,https://philosophizethis.libsyn.com/episode-183-is-chatgpt-really-intelligent,text/html,"Sat, 22 Jul 2023 01:36:00 -0000","Today we discuss ideas from John Searle and Noam Chomsky and consider several questions surrounding machine intelligence. 
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast"
Episode #183 ... Is ChatGPT really intelligent?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD2426604975.mp3?updated=1700606460,audio/mpeg,"Sat, 22 Jul 2023 01:36:00 -0000","Today we discuss ideas from John Searle and Noam Chomsky and consider several questions surrounding machine intelligence. 
 Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast"
Episode #182 ... What if free will is an illusion?,https://philosophizethis.libsyn.com/episode-182-what-if-free-will-is-an-illusion,text/html,"Sun, 02 Jul 2023 18:03:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #182 ... What if free will is an illusion?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD7262982059.mp3?updated=1700606461,audio/mpeg,"Sun, 02 Jul 2023 18:03:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #181 ... What if consciousness is an illusion?,https://philosophizethis.libsyn.com/episode-181-what-if-consciousness-is-an-illusion,text/html,"Fri, 23 Jun 2023 20:54:00 -0000","Get more:
  
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
  
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #181 ... What if consciousness is an illusion?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD2143365389.mp3?updated=1700606461,audio/mpeg,"Fri, 23 Jun 2023 20:54:00 -0000","Get more:
  
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
  
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #180 ... What if everything is consciousness? - Phillip Goff on Panpsychism,https://philosophizethis.libsyn.com/episode-180-what-if-everything-is-consciousness-phillip-goff-on-panpsychism,text/html,"Wed, 24 May 2023 20:35:00 -0000","Today we talk about one theory of consciousness known as Panpsychism.
  
 www.philosophizethis.org
 www.patreon.com/philosophizethis"
Episode #180 ... What if everything is consciousness? - Phillip Goff on Panpsychism,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD5993128311.mp3?updated=1700606462,audio/mpeg,"Wed, 24 May 2023 20:35:00 -0000","Today we talk about one theory of consciousness known as Panpsychism.
  
 www.philosophizethis.org
 www.patreon.com/philosophizethis"
Episode #179 ... Why is consciousness something worth talking about?,https://philosophizethis.libsyn.com/episode-179-why-is-consciousness-something-worth-talking-about,text/html,"Mon, 24 Apr 2023 19:59:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #179 ... Why is consciousness something worth talking about?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD1243049914.mp3?updated=1700606463,audio/mpeg,"Mon, 24 Apr 2023 19:59:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon: https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter: https://twitter.com/iamstephenwest
 Instagram: https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook: https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #178 ... Susan Sontag - How Much Is Your View Of Everything Affected By Metaphors?,https://philosophizethis.libsyn.com/episode-178-susan-sontag-how-much-is-your-view-of-everything-affected-by-metaphors,text/html,"Wed, 05 Apr 2023 14:03:00 -0000","Get more:
  Website: https://www.philosophizethis.org/
 Patreon:  https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter:   https://twitter.com/iamstephenwest
 Instagram:  https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook:  https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #178 ... Susan Sontag - How Much Is Your View Of Everything Affected By Metaphors?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD9711537225.mp3?updated=1700606464,audio/mpeg,"Wed, 05 Apr 2023 14:03:00 -0000","Get more:
  Website: https://www.philosophizethis.org/
 Patreon:  https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
  
 Be social:
 Twitter:   https://twitter.com/iamstephenwest
 Instagram:  https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook:  https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂"
Episode #177 ... Susan Sontag - Do you speak the language of pictures and videos?,https://philosophizethis.libsyn.com/episode-177-susan-sontag-do-you-speak-the-language-of-pictures-and-videos,text/html,"Wed, 22 Mar 2023 00:50:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon:  https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
 Be social:
 Twitter:  https://twitter.com/iamstephenwest
 Instagram:  https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook:  https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂
 RSS: http://www.philosophizethis.libsyn.org/"
Episode #177 ... Susan Sontag - Do you speak the language of pictures and videos?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD9222410828.mp3?updated=1700606465,audio/mpeg,"Wed, 22 Mar 2023 00:50:00 -0000","Get more:
 Website: https://www.philosophizethis.org/
 Patreon:  https://www.patreon.com/philosophizethis
 Philosophize This! Clips: https://www.youtube.com/@philosophizethisclips
 Be social:
 Twitter:  https://twitter.com/iamstephenwest
 Instagram:  https://www.instagram.com/philosophizethispodcast
 TikTok: https://www.tiktok.com/@philosophizethispodcast
 Facebook:  https://www.facebook.com/philosophizethisshow
  
 Thank you for making the show possible. 🙂
 RSS: http://www.philosophizethis.libsyn.org/"
Episode #176 ... Susan Sontag - Do you criticize yourself the way you criticize a movie?,https://philosophizethis.libsyn.com/episode-176-susan-sontag-do-you-criticize-yourself-the-way-you-criticize-a-movie,text/html,"Wed, 01 Mar 2023 21:43:00 -0000","Today we talk about the essay titled Against Interpretation by Susan Sontag.
 :)
 www.philosophizethis.org
 www.patreon.com/philosophizethis
 www.instagram.com/philosophizethispodcast
 www.twitter.com/iamstephenwest"
Episode #176 ... Susan Sontag - Do you criticize yourself the way you criticize a movie?,https://pdst.fm/e/chrt.fm/track/47G541/pscrb.fm/rss/p/mgln.ai/e/433/claritaspod.com/measure/traffic.megaphone.fm/QCD7264128144.mp3?updated=1700606465,audio/mpeg,"Wed, 01 Mar 2023 21:43:00 -0000","Today we talk about the essay titled Against Interpretation by Susan Sontag.
 :)
 www.philosophizethis.org
 www.patreon.com/philosophizethis
 www.instagram.com/philosophizethispodcast
 www.twitter.com/iamstephenwest"
