title,link,link_type,published,summary
"Gustave Kahn, Creativity, and Symbolism with Sam Kunkel",https://anchor.fm/s/63e62734/podcast/play/67873314/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-3-3%2Feed13809-820b-cffb-1c0e-cea20f9676a3.mp3,audio/mpeg,"Wed, 12 Apr 2023 16:00:34 GMT","<p>Sam Kunkel is a scholar specializing in Orphic literature, weird fiction and European symbolism. In this episode we discuss the life and work of Gustave Kahn.</p>
<p><br /></p>
<p>Purchase link: <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbDBBUTdnbTN3YW91MnJBdlNLbjJUc0E2NldHUXxBQ3Jtc0ttNl9zQ1pqZUxpVGdDSU41UHZoU0RRNWN6eDBkdU92VTBFVU1ZaHYtS0FxazR1VUx4ck5SeHJFdnM2d0p4MmI2b1Jvay1oU01zeTBYYmRQWWt2RnFtMEtKZXJqQktVUFRidHFSbG1oOWVsU1JER1Bvdw&amp;q=https%3A%2F%2Ffirsttoknock.com%2Fproducts%2Fthe-solar-circus-gustave-kahn-1&amp;v=oopAoF8olT4"" rel=""nofollow"" target=""_blank"">https://firsttoknock.com/products/the...</a></p>
<p><br /></p>
<p>Become part of the Hermitix community:

Hermitix Twitter - <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbjFmRnQ2dzk0RGFjNnpEcHlETm9lX0lWcHVEQXxBQ3Jtc0tuaWFONHhwSEpNdF9PWWFyTERjZFpNTC0zTDlSb3BFcGFPRHFnOWhNa0tkUEFqNGRoOGlNejJheXQ1WVFwYldpM28zTXZ1QVFHbGxSNEN4S0RFTm5pandhbm8zNnZKNGVrelJHUUdWRV9YdnNhN1ZHNA&amp;q=https%3A%2F%2Ftwitter.com%2FHermitixpodcast&amp;v=1CMlSOZjLgE"" rel=""nofollow"" target=""_blank"">https://twitter.com/Hermitixpodcast</a>

Support Hermitix:

Hermitix Subscription - <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqa0NqQl9kb0JUMGhVWFpydmN3QnNrcnpVMzBmQXxBQ3Jtc0ttOXhvcHZiYkQ1MnZfSTJiNXZHdzVHWUVSY2NrQ01EUjR6YXRwTERKTzBwT3ZtQUdqbGdlR2FiSHMxOWp1Q3BLNzBVTi1XVG8zUlZCVVVYWUpGX2dfN2thTEFxTDU1ZFdoTEV1MGRCX1JPRU5GWHpoaw&amp;q=https%3A%2F%2Fhermitix.net%2Fsubscribe%2F&amp;v=1CMlSOZjLgE"" rel=""nofollow"" target=""_blank"">https://hermitix.net/subscribe/</a>

Patreon - <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbjNDZGpFT0ZJUGp1M0ZiSUVCNHZ2YU1RVWlTQXxBQ3Jtc0tsQ0E5V2w1dGxYNWhuTFZxaEQ5TERCdE5UamhWWG1uXzhuTWdMcEVQTUh6cnl1eDUzUEYzRzJORUZVc3pOeHhyTGhzTVkwVGhEbHExLUh6Skp4NFNoWVVmNjY4Q19ZVWtINExzRllTRG5nRHpfN3pxTQ&amp;q=https%3A%2F%2Fwww.patreon.com%2Fhermitix&amp;v=1CMlSOZjLgE"" rel=""nofollow"" target=""_blank"">https://www.patreon.com/hermitix</a>

Donations: - <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbE9tak1DcHI3ampkdy0tejRtUms0bFlKNVJDUXxBQ3Jtc0trVlV1OFVfcEN2V2w5Q2ZBbFdVeDMyNkFicnF5aXpYdmd4SmxGZndNTE1VeTl5eGFxNHR0djFQVDJmUzRDaTFFWjQxWkw0ZHBGNXMxajNMUm9mN0hHRkNnUHFCY2NfblJ0ZVZoV0hKSVh4UjJkRVo1aw&amp;q=https%3A%2F%2Fwww.paypal.me%2Fhermitixpod&amp;v=1CMlSOZjLgE"" rel=""nofollow"" target=""_blank"">https://www.paypal.me/hermitixpod</a>

Hermitix Merchandise - <a href=""https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbXlWR1FyNDJXQVM5Q2JVOHlqdEtmdWk3ZndKQXxBQ3Jtc0tuT2pvUVFCUkRJYzRlOUluaHA2MGhMdWVIZmZyOUpDbWQ4SEhPeVVRX2RBelkzd2E5YTRzc01DUl91WFdubE5TMVBNaTNmYU5aaDNfTU9PNE1nNEQ2Tk8zb0N1ODdFdUVlRkk0X0RqTG1CWXZCaE5VOA&amp;q=http%3A%2F%2Fteespring.com%2Fstores%2Fhermitix-2Bitcoin&amp;v=1CMlSOZjLgE"" rel=""nofollow"" target=""_blank"">http://teespring.com/stores/hermitix-...</a> 

Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLKEthereum 

Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
On the Marble Cliffs - Ernst Jünger (Book Review),https://podcasters.spotify.com/pod/show/hermitix/episodes/On-the-Marble-Cliffs---Ernst-Jnger-Book-Review-e220nkh,text/html,"Sat, 08 Apr 2023 18:00:57 GMT",<p>A review of Ernst Jünger's book 'On the Marble Cliffs'.<br />---<br />Become part of the Hermitix community:<br />Hermitix Twitter - https://twitter.com/Hermitixpodcast<br />Support Hermitix:<br />Patreon - https://www.patreon.com/hermitix<br />Donations: - https://www.paypal.me/hermitixpod<br />Hermitix Merchandise - http://teespring.com/stores/hermitix-2<br />Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK<br />Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74<br /></p>
On the Marble Cliffs - Ernst Jünger (Book Review),https://anchor.fm/s/63e62734/podcast/play/68230225/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-3-8%2Fa85cf752-487f-6a26-a3d2-fbd693309438.mp3,audio/mpeg,"Sat, 08 Apr 2023 18:00:57 GMT",<p>A review of Ernst Jünger's book 'On the Marble Cliffs'.<br />---<br />Become part of the Hermitix community:<br />Hermitix Twitter - https://twitter.com/Hermitixpodcast<br />Support Hermitix:<br />Patreon - https://www.patreon.com/hermitix<br />Donations: - https://www.paypal.me/hermitixpod<br />Hermitix Merchandise - http://teespring.com/stores/hermitix-2<br />Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK<br />Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74<br /></p>
The Work of Maurice Blanchot with Kevin Hart,https://podcasters.spotify.com/pod/show/hermitix/episodes/The-Work-of-Maurice-Blanchot-with-Kevin-Hart-e20sabp,text/html,"Wed, 05 Apr 2023 16:00:36 GMT","<p>Kevin Hart  (editor) grew up in London and Brisbane, and now lives in the USA. He is the author of nine collections of poetry, including Flame
 Tree: Selected Poems (2002). He has won both the Victorian and NSW Premiers’ Awards for Poetry, and the Christopher Brennan Award for a 
sustained contribution to Australian poetry. His published works include studies of Jacques Derrida, A.D. Hope, Samuel Johnson and Maurice 
Blanchot, and a translation of the poems of Giuseppe Ungaretti. In this episode we discuss the work of Maurice Blanchot, alongside discussions on apophatic theology, Derrida, death, and more.</p>
<p><br /></p>
<p>---  <br />
Become part of the Hermitix community:  </p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast <br />
Support Hermitix:  
Patreon - https://www.patreon.com/hermitix 
Donations: - https://www.paypal.me/hermitixpod 
Hermitix Merchandise - http://teespring.com/stores/hermitix-2 
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK  
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
The Work of Maurice Blanchot with Kevin Hart,https://anchor.fm/s/63e62734/podcast/play/67036985/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-21%2F31c33952-a3c7-e3db-da21-15cb96894412.mp3,audio/mpeg,"Wed, 05 Apr 2023 16:00:36 GMT","<p>Kevin Hart  (editor) grew up in London and Brisbane, and now lives in the USA. He is the author of nine collections of poetry, including Flame
 Tree: Selected Poems (2002). He has won both the Victorian and NSW Premiers’ Awards for Poetry, and the Christopher Brennan Award for a 
sustained contribution to Australian poetry. His published works include studies of Jacques Derrida, A.D. Hope, Samuel Johnson and Maurice 
Blanchot, and a translation of the poems of Giuseppe Ungaretti. In this episode we discuss the work of Maurice Blanchot, alongside discussions on apophatic theology, Derrida, death, and more.</p>
<p><br /></p>
<p>---  <br />
Become part of the Hermitix community:  </p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast <br />
Support Hermitix:  
Patreon - https://www.patreon.com/hermitix 
Donations: - https://www.paypal.me/hermitixpod 
Hermitix Merchandise - http://teespring.com/stores/hermitix-2 
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK  
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Technologies of the Human Corpse with John Troyer,https://podcasters.spotify.com/pod/show/hermitix/episodes/Technologies-of-the-Human-Corpse-with-John-Troyer-e20pig5,text/html,"Wed, 29 Mar 2023 16:00:56 GMT","<p>John Troyer is the former Director of the Centre for Death and Society and Associate Professor in the Department of Social and Policy Sciences at the University of Bath. He grew up in the American funeral industry.</p>
<p><br /></p>
<p>Troyer's site: https://johntroyer.com/</p>
<p>Book link: https://mitpress.mit.edu/9780262542319/technologies-of-the-human-corpse/</p>
<p>---  <br />
Become part of the Hermitix community:  </p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast <br />
Support Hermitix:  
Patreon - https://www.patreon.com/hermitix 
Donations: - https://www.paypal.me/hermitixpod 
Hermitix Merchandise - http://teespring.com/stores/hermitix-2 
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK  
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Technologies of the Human Corpse with John Troyer,https://anchor.fm/s/63e62734/podcast/play/66947013/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-20%2F73dafa0d-903d-b957-fc6c-15117a1ec9fc.mp3,audio/mpeg,"Wed, 29 Mar 2023 16:00:56 GMT","<p>John Troyer is the former Director of the Centre for Death and Society and Associate Professor in the Department of Social and Policy Sciences at the University of Bath. He grew up in the American funeral industry.</p>
<p><br /></p>
<p>Troyer's site: https://johntroyer.com/</p>
<p>Book link: https://mitpress.mit.edu/9780262542319/technologies-of-the-human-corpse/</p>
<p>---  <br />
Become part of the Hermitix community:  </p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast <br />
Support Hermitix:  
Patreon - https://www.patreon.com/hermitix 
Donations: - https://www.paypal.me/hermitixpod 
Hermitix Merchandise - http://teespring.com/stores/hermitix-2 
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK  
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
The Philosophy of Georges Bataille with Tim Themi and Adam Lovasz,https://podcasters.spotify.com/pod/show/hermitix/episodes/The-Philosophy-of-Georges-Bataille-with-Tim-Themi-and-Adam-Lovasz-e1vudj2,text/html,"Wed, 22 Mar 2023 17:00:18 GMT","<p>This episode I am joined by Dr Tim Themi and Adam Lovasz to discuss the philosophy of Georges Bataille.</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
The Philosophy of Georges Bataille with Tim Themi and Adam Lovasz,https://anchor.fm/s/63e62734/podcast/play/66057250/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-6%2F8c231c20-89dc-42f5-2cc8-e4fedc8f1a33.mp3,audio/mpeg,"Wed, 22 Mar 2023 17:00:18 GMT","<p>This episode I am joined by Dr Tim Themi and Adam Lovasz to discuss the philosophy of Georges Bataille.</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Suttree - Cormac McCarthy (Book Review),https://podcasters.spotify.com/pod/show/hermitix/episodes/Suttree---Cormac-McCarthy-Book-Review-e20q180,text/html,"Tue, 21 Mar 2023 17:01:00 GMT","<p>A review of Cormac McCarthy's novel 'Suttree'
---
Become part of the Hermitix community:
Hermitix Twitter - https://twitter.com/Hermitixpodcast
Support Hermitix:
Patreon - https://www.patreon.com/hermitix
Donations: - https://www.paypal.me/hermitixpod
Hermitix Merchandise - http://teespring.com/stores/hermitix-2
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>
<p><br /></p>"
Suttree - Cormac McCarthy (Book Review),https://anchor.fm/s/63e62734/podcast/play/66962112/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-20%2Fc5fb3ce8-d522-c7e5-68fa-9ebd6e4226ef.mp3,audio/mpeg,"Tue, 21 Mar 2023 17:01:00 GMT","<p>A review of Cormac McCarthy's novel 'Suttree'
---
Become part of the Hermitix community:
Hermitix Twitter - https://twitter.com/Hermitixpodcast
Support Hermitix:
Patreon - https://www.patreon.com/hermitix
Donations: - https://www.paypal.me/hermitixpod
Hermitix Merchandise - http://teespring.com/stores/hermitix-2
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>
<p><br /></p>"
Gilles Deleuze's 'Proust and Signs' with Bryan Counter,https://podcasters.spotify.com/pod/show/hermitix/episodes/Gilles-Deleuzes-Proust-and-Signs-with-Bryan-Counter-e1vjhsg,text/html,"Wed, 15 Mar 2023 17:00:59 GMT","<p>In this episode I'm joined by Bryan Counter to discuss Gilles Deleuze's text <em>Proust and Signs.&nbsp;</em></p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Gilles Deleuze's 'Proust and Signs' with Bryan Counter,https://anchor.fm/s/63e62734/podcast/play/65701200/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-1-27%2Fb26120c9-af57-d27f-009e-8e0631825745.mp3,audio/mpeg,"Wed, 15 Mar 2023 17:00:59 GMT","<p>In this episode I'm joined by Bryan Counter to discuss Gilles Deleuze's text <em>Proust and Signs.&nbsp;</em></p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Hermits and Eremitism with Robert Rodriguez,https://podcasters.spotify.com/pod/show/hermitix/episodes/Hermits-and-Eremitism-with-Robert-Rodriguez-e1v8o7q,text/html,"Wed, 08 Mar 2023 17:00:55 GMT","<p>I'm joined by Robert Rodriguez to discuss his book <em>The Book of Hermits: A History of Hermits from Antiquity to the Present</em>, alongside discussions on seclusion, introversion, and his work at Hermitary.&nbsp;</p>
<p>The book: https://www.amazon.co.uk/Book-Hermits-History-Antiquity-Present/dp/1736866508/ref=sr_1_1?crid=3PQS537CH3BLK&amp;keywords=rodriguez+hermits&amp;qid=1672901772&amp;sprefix=rodrdiguez+hermits%2Caps%2C69&amp;sr=8-1</p>
<p>Hermitary: https://www.hermitary.com/</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Hermits and Eremitism with Robert Rodriguez,https://anchor.fm/s/63e62734/podcast/play/65347258/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-1-20%2F8977eaf2-64eb-a856-fc81-db8c7dd60fe7.mp3,audio/mpeg,"Wed, 08 Mar 2023 17:00:55 GMT","<p>I'm joined by Robert Rodriguez to discuss his book <em>The Book of Hermits: A History of Hermits from Antiquity to the Present</em>, alongside discussions on seclusion, introversion, and his work at Hermitary.&nbsp;</p>
<p>The book: https://www.amazon.co.uk/Book-Hermits-History-Antiquity-Present/dp/1736866508/ref=sr_1_1?crid=3PQS537CH3BLK&amp;keywords=rodriguez+hermits&amp;qid=1672901772&amp;sprefix=rodrdiguez+hermits%2Caps%2C69&amp;sr=8-1</p>
<p>Hermitary: https://www.hermitary.com/</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Blood Meridian - Cormac McCarthy (Book Review),https://podcasters.spotify.com/pod/show/hermitix/episodes/Blood-Meridian---Cormac-McCarthy-Book-Review-e1vu96g,text/html,"Mon, 06 Mar 2023 17:00:54 GMT","<p>A review of Cormac McCarthy's novel 'Blood Meridian'&nbsp;</p>
<p>---</p>
<p><br />
Become part of the Hermitix community:<br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast<br />
Support Hermitix:<br />
Patreon - https://www.patreon.com/hermitix<br />
Donations: - https://www.paypal.me/hermitixpod<br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2<br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK<br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Blood Meridian - Cormac McCarthy (Book Review),https://anchor.fm/s/63e62734/podcast/play/66052752/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-6%2Fe7ff1bb0-c5c0-8658-948a-26b606ca3856.mp3,audio/mpeg,"Mon, 06 Mar 2023 17:00:54 GMT","<p>A review of Cormac McCarthy's novel 'Blood Meridian'&nbsp;</p>
<p>---</p>
<p><br />
Become part of the Hermitix community:<br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast<br />
Support Hermitix:<br />
Patreon - https://www.patreon.com/hermitix<br />
Donations: - https://www.paypal.me/hermitixpod<br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2<br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK<br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Cormac McCarthy and Modernity with Nick Monk,https://podcasters.spotify.com/pod/show/hermitix/episodes/Cormac-McCarthy-and-Modernity-with-Nick-Monk-e1uv9gs,text/html,"Wed, 01 Mar 2023 17:00:09 GMT","<p>Dr. Nicholas Monk is Director of the Center for Transformative Teaching at UNL, in this episode, we discuss his book: <em>True and Living Prophet of Destruction: Cormac McCarthy and Modernity</em>, alongside discussions on nihilism and morality.</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Cormac McCarthy and Modernity with Nick Monk,https://anchor.fm/s/63e62734/podcast/play/65037276/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-1-14%2Faf4ff3ce-44c0-66ca-afd4-d4fe25a29177.mp3,audio/mpeg,"Wed, 01 Mar 2023 17:00:09 GMT","<p>Dr. Nicholas Monk is Director of the Center for Transformative Teaching at UNL, in this episode, we discuss his book: <em>True and Living Prophet of Destruction: Cormac McCarthy and Modernity</em>, alongside discussions on nihilism and morality.</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
The Recognitions - William Gaddis (Book Review),https://podcasters.spotify.com/pod/show/hermitix/episodes/The-Recognitions---William-Gaddis-Book-Review-e1vchr2,text/html,"Thu, 23 Feb 2023 17:00:54 GMT","<p>A review of The Recognitions by William Gaddis</p>
<p>---</p>
<p>Become part of the Hermitix community:</p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast</p>
<p>Support Hermitix:</p>
<p>Patreon - https://www.patreon.com/hermitix</p>
<p>Donations: - https://www.paypal.me/hermitixpod</p>
<p>Hermitix Merchandise - http://teespring.com/stores/hermitix-2</p>
<p>Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK</p>
<p>Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
The Recognitions - William Gaddis (Book Review),https://anchor.fm/s/63e62734/podcast/play/65471778/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-1-22%2F57094d2b-1aa2-4dfe-d6ab-82eebef88ae3.mp3,audio/mpeg,"Thu, 23 Feb 2023 17:00:54 GMT","<p>A review of The Recognitions by William Gaddis</p>
<p>---</p>
<p>Become part of the Hermitix community:</p>
<p>Hermitix Twitter - https://twitter.com/Hermitixpodcast</p>
<p>Support Hermitix:</p>
<p>Patreon - https://www.patreon.com/hermitix</p>
<p>Donations: - https://www.paypal.me/hermitixpod</p>
<p>Hermitix Merchandise - http://teespring.com/stores/hermitix-2</p>
<p>Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK</p>
<p>Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Capitalism as Singularity with Vincent Lê,https://podcasters.spotify.com/pod/show/hermitix/episodes/Capitalism-as-Singularity-with-Vincent-L-e1uip21,text/html,"Wed, 22 Feb 2023 17:00:53 GMT","<p>In this episode I discuss the concept of Capitalism as Singularity with Vincent Lê, alongside discussions on accelerationism, Nick Land, Nick Bostrom, Reza Negarestani, Neorationalism, and more...</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
Capitalism as Singularity with Vincent Lê,https://anchor.fm/s/63e62734/podcast/play/64627201/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-1-7%2F6924b622-45c1-535e-4ee6-b039885dfe68.mp3,audio/mpeg,"Wed, 22 Feb 2023 17:00:53 GMT","<p>In this episode I discuss the concept of Capitalism as Singularity with Vincent Lê, alongside discussions on accelerationism, Nick Land, Nick Bostrom, Reza Negarestani, Neorationalism, and more...</p>
<p>--- &nbsp;<br />
 <br />
Become part of the Hermitix community: &nbsp;<br />
 <br />
Hermitix Twitter - https://twitter.com/Hermitixpodcast&nbsp;<br />
 <br />
Support Hermitix: &nbsp;<br />
 <br />
Patreon - https://www.patreon.com/hermitix&nbsp;<br />
 <br />
Donations: - https://www.paypal.me/hermitixpod&nbsp;<br />
 <br />
Hermitix Merchandise - http://teespring.com/stores/hermitix-2&nbsp;<br />
 <br />
Bitcoin Donation Address: 3LAGEKBXEuE2pgc4oubExGTWtrKPuXDDLK &nbsp;<br />
 <br />
Ethereum Donation Address: 0x31e2a4a31B8563B8d238eC086daE9B75a00D9E74</p>"
