title,link,link_type,published,summary
PREVIEW - Inherent Transgression,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/PREVIEW---Inherent-Transgression-e2fj2eh,text/html,"Fri, 09 Feb 2024 17:13:27 GMT","<p><a href=""https://www.patreon.com/posts/rumours-and-96686782?utm_medium=clipboard_copy&amp;utm_source=copyLink&amp;utm_campaign=postshare_fan&amp;utm_content=join_link"">⁠FULL EPISODE HERE</a></p>
<p>This is an excerpt from this week's Patreon episode. We're talking the inherent transgression of the law. Michael buys tickets for the big apple, Peter is freezing in a field, and Will reviews Stalker and the Third Man. </p>
<p>Enjoy!</p>
<p><br /></p>
<p>Please consider supporting us on <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">Patreon</a> for access to extra episodes and the ongoing production of the show!</p>"
PREVIEW - Inherent Transgression,https://anchor.fm/s/1363ff34/podcast/play/82462609/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-1-9%2F631ca7f8-8cd3-9a07-1a6a-637c424538fe.mp3,audio/mpeg,"Fri, 09 Feb 2024 17:13:27 GMT","<p><a href=""https://www.patreon.com/posts/rumours-and-96686782?utm_medium=clipboard_copy&amp;utm_source=copyLink&amp;utm_campaign=postshare_fan&amp;utm_content=join_link"">⁠FULL EPISODE HERE</a></p>
<p>This is an excerpt from this week's Patreon episode. We're talking the inherent transgression of the law. Michael buys tickets for the big apple, Peter is freezing in a field, and Will reviews Stalker and the Third Man. </p>
<p>Enjoy!</p>
<p><br /></p>
<p>Please consider supporting us on <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">Patreon</a> for access to extra episodes and the ongoing production of the show!</p>"
UNLOCKED - The Struggle for Freedom,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/UNLOCKED---The-Struggle-for-Freedom-e2es9ut,text/html,"Wed, 24 Jan 2024 13:26:21 GMT","<p>Move your Buridan's Ass!</p>
<p>This is an UNLOCKED <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">PATREON</a> episode demanded by the listeners wherein the fellas discuss Žižek's new book on Freedom. They touch on the freedom of philosophy, the philosophy of freedom, the pitfalls of Anarchism, Wittgenstein, Sartre, and Canadian Thanksgiving. </p>
<p><br /></p>
<p>Support the podcast on our ⁠<a href=""https://www.patreon.com/zizekandsoon"">PATREON</a> for all of our Patreon episodes, interviews, reading groups and so on.</p>
<p><br /></p>
<p>Enjoy!</p>
<p><br /></p>
<p><br /></p>"
UNLOCKED - The Struggle for Freedom,https://anchor.fm/s/1363ff34/podcast/play/81716637/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-0-24%2F6a7d820f-dfc6-f48b-1b03-3fcfd4f5fa75.mp3,audio/mpeg,"Wed, 24 Jan 2024 13:26:21 GMT","<p>Move your Buridan's Ass!</p>
<p>This is an UNLOCKED <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">PATREON</a> episode demanded by the listeners wherein the fellas discuss Žižek's new book on Freedom. They touch on the freedom of philosophy, the philosophy of freedom, the pitfalls of Anarchism, Wittgenstein, Sartre, and Canadian Thanksgiving. </p>
<p><br /></p>
<p>Support the podcast on our ⁠<a href=""https://www.patreon.com/zizekandsoon"">PATREON</a> for all of our Patreon episodes, interviews, reading groups and so on.</p>
<p><br /></p>
<p>Enjoy!</p>
<p><br /></p>
<p><br /></p>"
PREVIEW - Rumours & Gossip,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/PREVIEW---Rumours--Gossip-e2ejcs3,text/html,"Thu, 18 Jan 2024 02:26:14 GMT","<p><a href=""https://www.patreon.com/posts/rumours-and-96686782?utm_medium=clipboard_copy&amp;utm_source=copyLink&amp;utm_campaign=postshare_fan&amp;utm_content=join_link"" rel=""noopener noreferer"" target=""_blank"">FULL EPISODE HERE</a></p>
<p>This week the gang are talking Mladen Dolar’s <em>“On Rumours, Gossip and Related Matters”</em> from <em>Objective Fictions</em> as we prepare for the big interview!  </p>
<p>Mladen Dolar is a Slovenian philosopher, psychoanalyst, cultural theorist, and film critic. He is one third of the Troika with Alenka Zupančič and Slavoj Žižek and the co-founder, together with Slavoj Žižek of the Society for Theoretical Psychoanalysis </p>
<p>Rumours brought down old mate Socrates and there’s one going round that the big Other doesn’t exist.   </p>
<p>In the beginning there was – not the Word, logos, as in the Bible, not the act, as with Faust – in the beginning, there was a rumour.   </p>
<p>Will combats 5G with a Feng Shui mirror, Michael covers his windows in aluminium foil, and Peter defends himself against the metric system.   </p>
<p>Enjoy!</p>"
PREVIEW - Rumours & Gossip,https://anchor.fm/s/1363ff34/podcast/play/81424707/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-0-18%2F094567b9-7a6d-433b-b116-b9ba78f5e66c.mp3,audio/mpeg,"Thu, 18 Jan 2024 02:26:14 GMT","<p><a href=""https://www.patreon.com/posts/rumours-and-96686782?utm_medium=clipboard_copy&amp;utm_source=copyLink&amp;utm_campaign=postshare_fan&amp;utm_content=join_link"" rel=""noopener noreferer"" target=""_blank"">FULL EPISODE HERE</a></p>
<p>This week the gang are talking Mladen Dolar’s <em>“On Rumours, Gossip and Related Matters”</em> from <em>Objective Fictions</em> as we prepare for the big interview!  </p>
<p>Mladen Dolar is a Slovenian philosopher, psychoanalyst, cultural theorist, and film critic. He is one third of the Troika with Alenka Zupančič and Slavoj Žižek and the co-founder, together with Slavoj Žižek of the Society for Theoretical Psychoanalysis </p>
<p>Rumours brought down old mate Socrates and there’s one going round that the big Other doesn’t exist.   </p>
<p>In the beginning there was – not the Word, logos, as in the Bible, not the act, as with Faust – in the beginning, there was a rumour.   </p>
<p>Will combats 5G with a Feng Shui mirror, Michael covers his windows in aluminium foil, and Peter defends himself against the metric system.   </p>
<p>Enjoy!</p>"
Zizek's Jokes,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/Zizeks-Jokes-e2e91p9,text/html,"Wed, 10 Jan 2024 17:45:08 GMT","<p>It's 2024 and we’re back! We're talking what happens when you mean one thing but say amother. 

What role do jokes have throughout Žižek's work? This week we’re taking a look at Žižek’s Jokes via Todd McGowan, Jamil Khader, and Broderick Chow. 

In pod news, the final jewel of our Ljubljana crown…we’re talking to Mladen Dolar! Keep an eye out for upcoming episodes on his work as we prep for the interview. 

Thank you to everyone for being with us over the last four years, support us on <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">Patreon</a> to keep the Žižek &amp; So On Podcast going!</p>
<p>Read along: <a href=""https://thephilosophicalsalon.com/reloading-laughter-zizek-and-a-theory-of-comedy/?fbclid=IwAR15BRydrK3lkOf5O9UY5i_9BEy790qiL8HMV81a_HxQUh-9P7gVbGG33bA"" rel=""noopener noreferer"" target=""_blank"">Broderick Chow </a>, <a href=""https://mitpress.mit.edu/9780262740319/the-odd-one-in/"" rel=""noopener noreferer"" target=""_blank"">Alenka Zupancic</a>, <a href=""https://mitpress.mit.edu/9780262535304/zizeks-jokes/"" rel=""noopener noreferer"" target=""_blank"">Zizek's Jokes</a></p>
<p>-Enjoy!</p>"
Zizek's Jokes,https://anchor.fm/s/1363ff34/podcast/play/81085673/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-0-11%2F9463fc1e-93b5-f795-4bfc-ae64c40dfff9.mp3,audio/mpeg,"Wed, 10 Jan 2024 17:45:08 GMT","<p>It's 2024 and we’re back! We're talking what happens when you mean one thing but say amother. 

What role do jokes have throughout Žižek's work? This week we’re taking a look at Žižek’s Jokes via Todd McGowan, Jamil Khader, and Broderick Chow. 

In pod news, the final jewel of our Ljubljana crown…we’re talking to Mladen Dolar! Keep an eye out for upcoming episodes on his work as we prep for the interview. 

Thank you to everyone for being with us over the last four years, support us on <a href=""https://www.patreon.com/zizekandsoon"" rel=""noopener noreferer"" target=""_blank"">Patreon</a> to keep the Žižek &amp; So On Podcast going!</p>
<p>Read along: <a href=""https://thephilosophicalsalon.com/reloading-laughter-zizek-and-a-theory-of-comedy/?fbclid=IwAR15BRydrK3lkOf5O9UY5i_9BEy790qiL8HMV81a_HxQUh-9P7gVbGG33bA"" rel=""noopener noreferer"" target=""_blank"">Broderick Chow </a>, <a href=""https://mitpress.mit.edu/9780262740319/the-odd-one-in/"" rel=""noopener noreferer"" target=""_blank"">Alenka Zupancic</a>, <a href=""https://mitpress.mit.edu/9780262535304/zizeks-jokes/"" rel=""noopener noreferer"" target=""_blank"">Zizek's Jokes</a></p>
<p>-Enjoy!</p>"
PREVIEW - Podžilla,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/PREVIEW---Podilla-e2d62eg,text/html,"Wed, 13 Dec 2023 15:26:18 GMT","<p><a href=""https://www.patreon.com/zizekandsoon"">LISTEN TO THE FULL EPISODE HERE!⁠</a></p>
<p>That's right, we're talking Godzilla Minus One this week. Also, the fall, the good, Schindler's List, Lacan and his (Hegelian) concept of <em>empty speech</em>, and what's new in the movies. Thanks everyone!Enjoy!</p>
<p>This is a preview of this week's episode. For full access, please think about joining our <a href=""https://www.patreon.com/zizekandsoon"">⁠Patreon⁠</a>! </p>"
PREVIEW - Podžilla,https://anchor.fm/s/1363ff34/podcast/play/79939472/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-12%2Fe867365c-7281-3ccc-bd31-9fc5e8d20a02.mp3,audio/mpeg,"Wed, 13 Dec 2023 15:26:18 GMT","<p><a href=""https://www.patreon.com/zizekandsoon"">LISTEN TO THE FULL EPISODE HERE!⁠</a></p>
<p>That's right, we're talking Godzilla Minus One this week. Also, the fall, the good, Schindler's List, Lacan and his (Hegelian) concept of <em>empty speech</em>, and what's new in the movies. Thanks everyone!Enjoy!</p>
<p>This is a preview of this week's episode. For full access, please think about joining our <a href=""https://www.patreon.com/zizekandsoon"">⁠Patreon⁠</a>! </p>"
Conspiracy Theories w/ Alenka Zupančič,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/Conspiracy-Theories-w-Alenka-Zupani-e2cinkc,text/html,"Wed, 29 Nov 2023 14:44:05 GMT","This week, the second half of our conversation with Alenka Zupančič; focusing on the different modalities of conspiracy theory, desire, drive, and her forthcoming work on disavowal.  

Special thank you to our Patreons and all listeners who have reached out over the last four years asking if we could speak with Alenka.   

To support the pod, and to find access to many more episodes, join our PATREON !

Enjoy!"
Conspiracy Theories w/ Alenka Zupančič,https://anchor.fm/s/1363ff34/podcast/play/79305804/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-10-29%2F8c4106c1-caf9-715e-ac4b-4084a150428f.mp3,audio/mpeg,"Wed, 29 Nov 2023 14:44:05 GMT","This week, the second half of our conversation with Alenka Zupančič; focusing on the different modalities of conspiracy theory, desire, drive, and her forthcoming work on disavowal.  

Special thank you to our Patreons and all listeners who have reached out over the last four years asking if we could speak with Alenka.   

To support the pod, and to find access to many more episodes, join our PATREON !

Enjoy!"
What IS Sex w/ Alenka Zupančič,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/What-IS-Sex-w-Alenka-Zupani-e2c93n8,text/html,"Wed, 22 Nov 2023 14:44:22 GMT","This week, we're speaking to Alenka Zupančič, author of many texts, including What IS Sex, and Let Them Rot: Antigone’s Parallax. Zupančič. As a member of the ""troika"" (along with Mladen Dolar and Slavoj Zizek) Alenka is a central figure of the Lacanian-Hegelian Slovenian school we all know and love.   

We’re talking the early days of the troika, What IS Sex, the modalities of conspiracy theory, desire, drive, and disavowal.  
To listen to the full episode here over to our Patreon.
Special thank you to our Patreons and all listeners who have reached out over the last four years asking if we could speak with Alenka.   

Enjoy!

To support the pod, and to find access to many more episodes, join our PATREON !"
What IS Sex w/ Alenka Zupančič,https://anchor.fm/s/1363ff34/podcast/play/78990504/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-10-22%2Fe874ae84-f246-498e-116c-7174d5f6f98c.mp3,audio/mpeg,"Wed, 22 Nov 2023 14:44:22 GMT","This week, we're speaking to Alenka Zupančič, author of many texts, including What IS Sex, and Let Them Rot: Antigone’s Parallax. Zupančič. As a member of the ""troika"" (along with Mladen Dolar and Slavoj Zizek) Alenka is a central figure of the Lacanian-Hegelian Slovenian school we all know and love.   

We’re talking the early days of the troika, What IS Sex, the modalities of conspiracy theory, desire, drive, and disavowal.  
To listen to the full episode here over to our Patreon.
Special thank you to our Patreons and all listeners who have reached out over the last four years asking if we could speak with Alenka.   

Enjoy!

To support the pod, and to find access to many more episodes, join our PATREON !"
True Lies,https://podcasters.spotify.com/pod/show/zizekandsoon/episodes/True-Lies-e2blkdc,text/html,"Wed, 08 Nov 2023 16:53:42 GMT","<p>This week, the fellas are back discussing Alenka Zupančič's Problemi essay, 'Lying on the Couch'. How does the psychoanalytic framework allow us to make sense of culture and lying, what is the asymmetry of a truth and a lie, and what did we think of the new Beatles song? Mike is hot (again), Will has moved (again), and Peter kind of liked Killers of the Flower Moon. Enjoy!</p>
<p><br /></p>
<p>For access to many more episodes, check out our <a href=""https://www.patreon.com/posts/derrida-and-88906110"">⁠PATREON!⁠</a> Thank you to all of our Patrons! See you again soon </p>"
True Lies,https://anchor.fm/s/1363ff34/podcast/play/78352236/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-10-8%2Fce83bbbd-b412-8c89-425a-83d9b5b59abc.mp3,audio/mpeg,"Wed, 08 Nov 2023 16:53:42 GMT","<p>This week, the fellas are back discussing Alenka Zupančič's Problemi essay, 'Lying on the Couch'. How does the psychoanalytic framework allow us to make sense of culture and lying, what is the asymmetry of a truth and a lie, and what did we think of the new Beatles song? Mike is hot (again), Will has moved (again), and Peter kind of liked Killers of the Flower Moon. Enjoy!</p>
<p><br /></p>
<p>For access to many more episodes, check out our <a href=""https://www.patreon.com/posts/derrida-and-88906110"">⁠PATREON!⁠</a> Thank you to all of our Patrons! See you again soon </p>"
