title,link,link_type,published,summary
Cocaine Hippos,https://crooked.com,text/html,"Wed, 27 Oct 2021 04:00:00 +0000","Tommy and Ben discuss the military coup in Sudan, how Boston Celtics center Enes Kanter is making waves in China, Israel’s designation of six Palestinian human rights groups as terrorist organizations, Facebook’s global impact, Trump officials get kickbacks from the Saudis, Russia, climate change and cocaine hippos. Then British Member of Parliament David Lammy joins to discuss the recent murder of a British lawmaker and the danger of online hate speech.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Cocaine Hippos,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/d46947ae-8071-4c88-b0d4-6c9ecc784ac3/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=d46947ae-8071-4c88-b0d4-6c9ecc784ac3&feed=AeLYwXNc,audio/mpeg,"Wed, 27 Oct 2021 04:00:00 +0000","Tommy and Ben discuss the military coup in Sudan, how Boston Celtics center Enes Kanter is making waves in China, Israel’s designation of six Palestinian human rights groups as terrorist organizations, Facebook’s global impact, Trump officials get kickbacks from the Saudis, Russia, climate change and cocaine hippos. Then British Member of Parliament David Lammy joins to discuss the recent murder of a British lawmaker and the danger of online hate speech.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
We booked a Nobel Prize winner,https://crooked.com,text/html,"Wed, 20 Oct 2021 07:00:00 +0000","Tommy and Ben discuss the murder of a British member of parliament, Colin Powell’s legacy, missiles, climate change, the fight against Viktor Orban, kidnappings in Haiti, democracy in Sudan, covid in Brazil, her majesty’s cocktails, why Australia hates Ted Cruz, and wizards. Then Nobel Peace Prize winning journalist Maria Ressa joins to talk about her battles against President Rodrigo Duterte and Facebook. 


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
We booked a Nobel Prize winner,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/68f4d966-d765-408f-888a-6005c27679ff/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=68f4d966-d765-408f-888a-6005c27679ff&feed=AeLYwXNc,audio/mpeg,"Wed, 20 Oct 2021 07:00:00 +0000","Tommy and Ben discuss the murder of a British member of parliament, Colin Powell’s legacy, missiles, climate change, the fight against Viktor Orban, kidnappings in Haiti, democracy in Sudan, covid in Brazil, her majesty’s cocktails, why Australia hates Ted Cruz, and wizards. Then Nobel Peace Prize winning journalist Maria Ressa joins to talk about her battles against President Rodrigo Duterte and Facebook. 


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Ted Lasso with a bone saw,https://crooked.com,text/html,"Wed, 13 Oct 2021 07:00:00 +0000","Tommy and Ben talk about why US special forces were on a training mission in Taiwan, the Saudi government buys a soccer team, Biden’s Syria policy, stealing US Navy secrets, a breakthrough in the fight against Malaria, what a $20 million home in Beverly Hills tells us about Afghanistan, Iraq’s election results, Ted Cruz and the far-right in Spain, an Ethiopia update and gift giving in the Trump era.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Ted Lasso with a bone saw,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/50567b8e-12ef-4bbf-ab40-57dbdfb6e968/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=50567b8e-12ef-4bbf-ab40-57dbdfb6e968&feed=AeLYwXNc,audio/mpeg,"Wed, 13 Oct 2021 07:00:00 +0000","Tommy and Ben talk about why US special forces were on a training mission in Taiwan, the Saudi government buys a soccer team, Biden’s Syria policy, stealing US Navy secrets, a breakthrough in the fight against Malaria, what a $20 million home in Beverly Hills tells us about Afghanistan, Iraq’s election results, Ted Cruz and the far-right in Spain, an Ethiopia update and gift giving in the Trump era.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Decoding the Pandora Papers,https://crooked.com,text/html,"Wed, 6 Oct 2021 07:00:00 +0000","Tommy and Ben discuss a new, massive leak of financial documents that expose how billionaires and powerful politicians hide their money, the global impact of Facebook going offline, the CIA sounds the alarm about protecting sources, Biden’s team tries to fix relations with France, news about China and Ethiopia, and then Ben gets an update on the current situation in Afghanistan from activist and senior fellow at the Atlantic Council Sahar Halaimzai.



For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Decoding the Pandora Papers,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/f807ac69-cbd7-4321-844b-0226f3f13218/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=f807ac69-cbd7-4321-844b-0226f3f13218&feed=AeLYwXNc,audio/mpeg,"Wed, 6 Oct 2021 07:00:00 +0000","Tommy and Ben discuss a new, massive leak of financial documents that expose how billionaires and powerful politicians hide their money, the global impact of Facebook going offline, the CIA sounds the alarm about protecting sources, Biden’s team tries to fix relations with France, news about China and Ethiopia, and then Ben gets an update on the current situation in Afghanistan from activist and senior fellow at the Atlantic Council Sahar Halaimzai.



For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Jared Kushner is “Rasputin in a slim-fitting suit”,https://crooked.com,text/html,"Wed, 29 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the results of the German elections, Senate hearings on Afghanistan, a report about a Trump administration plan to arrest Wikileaks founder Julian Assange, votes on Israel and Yemen on Capitol Hill, an update on Burma, and funny Trump foreign policy stories. Then Washington Post journalist Jason Rezaian joins to talk about his new podcast 544 Days, which details his time being held hostage in Iran’s notorious Evin prison.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Jared Kushner is “Rasputin in a slim-fitting suit”,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/5492bf21-f2f3-4be0-b62a-41b0a92d0378/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=5492bf21-f2f3-4be0-b62a-41b0a92d0378&feed=AeLYwXNc,audio/mpeg,"Wed, 29 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the results of the German elections, Senate hearings on Afghanistan, a report about a Trump administration plan to arrest Wikileaks founder Julian Assange, votes on Israel and Yemen on Capitol Hill, an update on Burma, and funny Trump foreign policy stories. Then Washington Post journalist Jason Rezaian joins to talk about his new podcast 544 Days, which details his time being held hostage in Iran’s notorious Evin prison.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
France is not amused,https://crooked.com,text/html,"Wed, 22 Sep 2021 07:00:00 +0000","Tommy and Ben explain why a security agreement between the US, UK and Australia has enraged the French, the latest on elections in Canada and Russia, the assassination of an Iranian scientist, Biden addresses the UN General Assembly, and the Space Force debuts its dress uniform. Then Senator Chris Murphy joins Ben to discuss the withdrawal from Afghanistan and the urgency for filling critical diplomatic positions that Republicans are blocking.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
France is not amused,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/b7ef3883-bf7b-4eef-b2e5-735cbfad859c/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=b7ef3883-bf7b-4eef-b2e5-735cbfad859c&feed=AeLYwXNc,audio/mpeg,"Wed, 22 Sep 2021 07:00:00 +0000","Tommy and Ben explain why a security agreement between the US, UK and Australia has enraged the French, the latest on elections in Canada and Russia, the assassination of an Iranian scientist, Biden addresses the UN General Assembly, and the Space Force debuts its dress uniform. Then Senator Chris Murphy joins Ben to discuss the withdrawal from Afghanistan and the urgency for filling critical diplomatic positions that Republicans are blocking.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Who hid the nukes from Trump?,https://crooked.com,text/html,"Wed, 15 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the national security news in Bob Woodward’s new book, some rare progress in nuclear talks with Iran, the latest on efforts to get the world vaccinated, why national security jobs are stalled in the Senate and an assessment of the global threat from terrorism, for-profit spyware, and Kim Jong Un’s weight loss. Then CNN’s senior international correspondent Nima Elbagir joins to talk about her reporting on the war in Ethiopia.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Who hid the nukes from Trump?,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/87368cfa-c087-4844-aef7-c8abd015ea18/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=87368cfa-c087-4844-aef7-c8abd015ea18&feed=AeLYwXNc,audio/mpeg,"Wed, 15 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the national security news in Bob Woodward’s new book, some rare progress in nuclear talks with Iran, the latest on efforts to get the world vaccinated, why national security jobs are stalled in the Senate and an assessment of the global threat from terrorism, for-profit spyware, and Kim Jong Un’s weight loss. Then CNN’s senior international correspondent Nima Elbagir joins to talk about her reporting on the war in Ethiopia.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
20 years after 9/11,https://crooked.com,text/html,"Wed, 8 Sep 2021 07:00:00 +0000","Tommy and Ben cover the latest from Afghanistan, right-wing protests in Brazil, a coup in Guinea, bitcoin in El Salvador, Biden’s immigration policy, big elections in Germany, Japan and Canada, and tough times for celebrities in China. Then Ben talks to former US Ambassador to Russia Michael McFaul about the Ukrainian President’s visit to America.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
20 years after 9/11,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/7ca21c06-7dff-43b1-9dff-6bc789d4139c/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=7ca21c06-7dff-43b1-9dff-6bc789d4139c&feed=AeLYwXNc,audio/mpeg,"Wed, 8 Sep 2021 07:00:00 +0000","Tommy and Ben cover the latest from Afghanistan, right-wing protests in Brazil, a coup in Guinea, bitcoin in El Salvador, Biden’s immigration policy, big elections in Germany, Japan and Canada, and tough times for celebrities in China. Then Ben talks to former US Ambassador to Russia Michael McFaul about the Ukrainian President’s visit to America.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
What comes next for Afghanistan,https://crooked.com,text/html,"Wed, 1 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the United States ending its war in Afghanistan as both countries navigate what comes next, what a visit from Israel’s prime minister can tell us about the future of the U.S.-Israel relationship, and where things stand with Russia’s opposition movement weeks away from parliamentary elections.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
What comes next for Afghanistan,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/230c7a87-46e2-40a8-82ed-aeb8783b6db4/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=230c7a87-46e2-40a8-82ed-aeb8783b6db4&feed=AeLYwXNc,audio/mpeg,"Wed, 1 Sep 2021 07:00:00 +0000","Tommy and Ben talk about the United States ending its war in Afghanistan as both countries navigate what comes next, what a visit from Israel’s prime minister can tell us about the future of the U.S.-Israel relationship, and where things stand with Russia’s opposition movement weeks away from parliamentary elections.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
The lessons we should learn from Afghanistan,https://crooked.com,text/html,"Wed, 25 Aug 2021 07:00:00 +0000","Tommy and Ben cover the latest news from Afghanistan, including an update on the evacuation efforts, the threat from ISIS, the coming US political fight over refugees, the media coverage of the war and what lessons they hope that the country will learn from it. They also explain why the Vice President’s trip to Asia was temporarily delayed by reports of “Havana Syndrome” in Vietnam, and discuss updates on the earthquake in Haiti. Then Tommy is joined by Ali Latifi, Al Jazeera English’s online correspondent in Kabul, to discuss what life is like in Kabul a little more than a week after the Taliban takeover.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
The lessons we should learn from Afghanistan,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/96880910-4bdb-469c-8ace-dec6374c6be6/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=96880910-4bdb-469c-8ace-dec6374c6be6&feed=AeLYwXNc,audio/mpeg,"Wed, 25 Aug 2021 07:00:00 +0000","Tommy and Ben cover the latest news from Afghanistan, including an update on the evacuation efforts, the threat from ISIS, the coming US political fight over refugees, the media coverage of the war and what lessons they hope that the country will learn from it. They also explain why the Vice President’s trip to Asia was temporarily delayed by reports of “Havana Syndrome” in Vietnam, and discuss updates on the earthquake in Haiti. Then Tommy is joined by Ali Latifi, Al Jazeera English’s online correspondent in Kabul, to discuss what life is like in Kabul a little more than a week after the Taliban takeover.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
A tragic end to 20 years in Afghanistan,https://crooked.com,text/html,"Wed, 18 Aug 2021 07:00:00 +0000","Today’s episode is all about Afghanistan. Tommy and Ben cover President Biden’s decision to withdraw troops, the failure to process visas and get refugees out of the country, why the Afghan security forces didn’t fight back, the history of the war effort under four US presidents, Trump’s role in what happened and the broader political implications.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
A tragic end to 20 years in Afghanistan,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/3360b76f-270c-4b56-93a8-fad9c5f33161/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=3360b76f-270c-4b56-93a8-fad9c5f33161&feed=AeLYwXNc,audio/mpeg,"Wed, 18 Aug 2021 07:00:00 +0000","Today’s episode is all about Afghanistan. Tommy and Ben cover President Biden’s decision to withdraw troops, the failure to process visas and get refugees out of the country, why the Afghan security forces didn’t fight back, the history of the war effort under four US presidents, Trump’s role in what happened and the broader political implications.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Tucker’s all Orban has left,https://crooked.com,text/html,"Wed, 11 Aug 2021 07:01:00 +0000","Tommy and Ben talk about the deteriorating security situation in Afghanistan, Mike Pompeo and the missing whisky, Sudan and Ethiopia, big climate change news, the US military’s new covid vaccine rule, China’s Olympic lies, and some dystopian space idiocy.Then, Ben interviews Hungarian journalist Szabolcs Panyi about Viktor Orban’s star turn with American right wing media and the Chinese Communist Party, and Orban’s standing at home heading into next year’s elections.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Tucker’s all Orban has left,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/79ff170a-d947-4ec0-8bad-791bfd3b2e25/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=79ff170a-d947-4ec0-8bad-791bfd3b2e25&feed=AeLYwXNc,audio/mpeg,"Wed, 11 Aug 2021 07:01:00 +0000","Tommy and Ben talk about the deteriorating security situation in Afghanistan, Mike Pompeo and the missing whisky, Sudan and Ethiopia, big climate change news, the US military’s new covid vaccine rule, China’s Olympic lies, and some dystopian space idiocy.Then, Ben interviews Hungarian journalist Szabolcs Panyi about Viktor Orban’s star turn with American right wing media and the Chinese Communist Party, and Orban’s standing at home heading into next year’s elections.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Tucker Carlson makes a fascist friend,https://crooked.com,text/html,"Wed, 4 Aug 2021 07:01:00 +0000","Tommy and Ben discuss the latest news from Afghanistan, Tucker Carlson’s adventures with fascists in Hungary, the state of US-Iran relations, the shortcomings of the global coronavirus vaccination campaign, updates from Myanmar, the defection of a Belarusian sprinter at the Tokyo Olympics and more. Then Ben talks to German climate activist Luisa Neubauer about how Germany's summer of intense weather has impacted the politics of climate action there.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Tucker Carlson makes a fascist friend,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/600b3c61-4b5f-4738-bcfc-7cc0dafeaabf/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=600b3c61-4b5f-4738-bcfc-7cc0dafeaabf&feed=AeLYwXNc,audio/mpeg,"Wed, 4 Aug 2021 07:01:00 +0000","Tommy and Ben discuss the latest news from Afghanistan, Tucker Carlson’s adventures with fascists in Hungary, the state of US-Iran relations, the shortcomings of the global coronavirus vaccination campaign, updates from Myanmar, the defection of a Belarusian sprinter at the Tokyo Olympics and more. Then Ben talks to German climate activist Luisa Neubauer about how Germany's summer of intense weather has impacted the politics of climate action there.

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Trump vs Team USA,https://crooked.com,text/html,"Wed, 28 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the criminal charges against Trump’s inaugural committee chair Tom Barrack, President Biden's meeting with the prime minister of Iraq, why the Israeli government is attacking Ben and Jerry's, Xi Jinping's visit to Tibet and tons of Olympic news. Then Tommy talks to journalist Fadil Aliriza about why the Tunisian president dismissed the prime minister and Parliament.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Trump vs Team USA,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/24b4f3da-4360-4c76-9abe-87344d81051c/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=24b4f3da-4360-4c76-9abe-87344d81051c&feed=AeLYwXNc,audio/mpeg,"Wed, 28 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the criminal charges against Trump’s inaugural committee chair Tom Barrack, President Biden's meeting with the prime minister of Iraq, why the Israeli government is attacking Ben and Jerry's, Xi Jinping's visit to Tibet and tons of Olympic news. Then Tommy talks to journalist Fadil Aliriza about why the Tunisian president dismissed the prime minister and Parliament.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Spyware for profit,https://crooked.com,text/html,"Wed, 21 Jul 2021 07:01:00 +0000","Tommy and Ben discuss unrest and inequality in South Africa, the spyware for profit industry in Israel, Chinese cyberattacks, climate change news, updates from Haiti and Cuba, Jeff Bezos' trip to space, whether the Australian prime minister pooped his pants and more. Then Mohamed Soltan joins Ben to talk about claims the US government pledged to incarcerate him after he was released from Egyptian prison and why it is so critical that the Biden administration rethink American policy towards Egypt.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Spyware for profit,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/e430add5-ca45-45c4-8dfd-8e7c69c6fcc3/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=e430add5-ca45-45c4-8dfd-8e7c69c6fcc3&feed=AeLYwXNc,audio/mpeg,"Wed, 21 Jul 2021 07:01:00 +0000","Tommy and Ben discuss unrest and inequality in South Africa, the spyware for profit industry in Israel, Chinese cyberattacks, climate change news, updates from Haiti and Cuba, Jeff Bezos' trip to space, whether the Australian prime minister pooped his pants and more. Then Mohamed Soltan joins Ben to talk about claims the US government pledged to incarcerate him after he was released from Egyptian prison and why it is so critical that the Biden administration rethink American policy towards Egypt.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
An assassination in Haiti and protests in Cuba,https://crooked.com,text/html,"Wed, 14 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the assassination of Haitian president Jovenel Moïse, the ongoing protests in Cuba, how President Biden should respond to ransomware attacks, new US ambassador nominations, the impact of heat waves on marine life, a new dating app in Iran, and soccer and Olympics news. Then Haitian journalist Widlore Meráncourt talks to Tommy about the political situation in Haiti and the context for American intervention in the country.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
An assassination in Haiti and protests in Cuba,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/cb663992-8e9d-46d3-89c7-95935d2ba875/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=cb663992-8e9d-46d3-89c7-95935d2ba875&feed=AeLYwXNc,audio/mpeg,"Wed, 14 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the assassination of Haitian president Jovenel Moïse, the ongoing protests in Cuba, how President Biden should respond to ransomware attacks, new US ambassador nominations, the impact of heat waves on marine life, a new dating app in Iran, and soccer and Olympics news. Then Haitian journalist Widlore Meráncourt talks to Tommy about the political situation in Haiti and the context for American intervention in the country.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
World’s worst space race,https://crooked.com,text/html,"Wed, 7 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the US withdrawal from Bagram Airfield in Afghanistan, why billionaires are racing to ride rockets, Xi Jinping’s speech celebrating the 100th anniversary of the Chinese Communist Party, potential updates to American sanctions policy, the financial crisis in Lebanon, a meeting between Saudi and American government officials and more. Then Ben talks to journalist Rana Ayyub about why the Indian government is targeting her over a tweet and Prime Minister Narendra Modi’s larger crackdown on free speech. 

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
World’s worst space race,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/459e28e4-2c6b-4f78-9d84-c59d8233c7fb/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=459e28e4-2c6b-4f78-9d84-c59d8233c7fb&feed=AeLYwXNc,audio/mpeg,"Wed, 7 Jul 2021 07:01:00 +0000","Tommy and Ben discuss the US withdrawal from Bagram Airfield in Afghanistan, why billionaires are racing to ride rockets, Xi Jinping’s speech celebrating the 100th anniversary of the Chinese Communist Party, potential updates to American sanctions policy, the financial crisis in Lebanon, a meeting between Saudi and American government officials and more. Then Ben talks to journalist Rana Ayyub about why the Indian government is targeting her over a tweet and Prime Minister Narendra Modi’s larger crackdown on free speech. 

For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
Private mercenaries and naked sunbathers,https://crooked.com,text/html,"Wed, 30 Jun 2021 07:01:00 +0000","Tommy and Ben discuss updates on the US withdrawal from Afghanistan, the discovery of hundreds of bodies at former residential schools for Indigenous children in Canada, Saudi mercenaries getting trained in the US, Russian war crimes in the Central African Republic, the ongoing civil war in Ethiopia, Hungary’s latest attack on LGBTQ rights, Boris Johnson’s big boat boondoggle, a helicopter rescue of naked sunbathers in Australia and more. Then former US ambassador to the UK and Sweden joins Tommy to tell some of his best stories from his time abroad and talk about his approach to leadership.


For a closed-captioned version of this episode, please visit crooked.com/podsavetheworld. 
For a transcript of this episode, please email transcripts@crooked.com and include the name of the podcast."
